tweet_text,reaction_text,tweet_type,reaction_num
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Do you think their 'Islamophobia' led strategy was misguided? Divisive? Did you ask for a new approach? It hasn't worked.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"If social media posts harass or threaten violence against Muslims, they should be removed. They are crimes",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,I sometimes disagree with regarding where they draw the line. They are evolving. I have to start work now.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"The police deal with crimes. Did Tell Mama report JihadistJoe for being 'offensive'. Do you condone that, 'if' they did?",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Maybe you can work on Tell Mama supporting free speech rather than writing doublespeak website attacks on secularism.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Would Tell Mama draw the line if a satirist declared, ""Islam Nazis"" Is this a crime against Muslims?",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Tell Mama UK haven't changed, they are worse than ever. They should never get public funds again.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Incorrect, Islam is both a religion and a political ideology worse than fascism. Islamism is a PC term.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"If not stopped, Islam will turn Europe into the Middle East. It’s happening too fast to ignore any longer.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Tatchell has also persistently campaigned to ban homophobic reggae music.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,I've NOT campaigned to ban homophobic reggae music; only music that incites VIOLENCE against gays &amp; others,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Inciting violence is an IMMINENT thing, like handing someone a gun &amp; yelling ""SHOOT"":",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Encouraging the prosecution of music for ""inciting violence"" is a VERY dangerous slippery slope.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"If reggae can ""incite violence"", then so can just about any gangsta rap song.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"I HIGHLY doubt you'd consider it ""inciting violence"" if the lyrics called for violence against homophobes.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Under Brandenburg v. Ohio, the mere ADVOCACY of violence is free speech.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Should Ice T have been arrested for singing ""Cop Killer""? What about ""I Shot the Sheriff""?",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,They are not direct incitements &amp; were not followed by killings (which did occur in Jamaica),non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Direct incitement would be the US standard of imminent lawless action.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,I can think of numerous songs that directly encourage the killing of cops.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Also, you're using the same logic as people who blame heavy metal and hip-hop for murder.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Jamaican rights groups confirm rise in anti-gay attacks after release of 'kill gays' songs,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Several groups have stated that gang violence rises due to gangsta rap too.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Freedom of speech is not outcome-dependent. Speech can't MAKE people do anything.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,The law is a blunt instrument. Give it the power to ban music &amp; that power WILL be abused.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Muhammed cartoons are said to cause violence too. Argument can be used to censor anything.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Advocating violence is a serious criminal offence in the UK and most countries.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,People like Tatchell never consider that censorship they advocate could be used against them.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Let Peter declare 'Islam Nazis' in Cairo. Test tolerance.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Oh, I forgot, it's only incitement when a satirist or non-lefty says it, right?",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,He'd have no problem with songs about killing homophobes. I guarantee it.,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Peter supports Fiyaz Mughal. Tell Mama, Faith Matters -  and their dodgy blasphemy doublespeak.",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,"Placard was at rally against Islamist fanatics, not against Mulsims in general",non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,Did Tell Mama report  JIHADISTJOE?  JESUISCHARLIE,non-rumours,126
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered,JIHADISTJOE said he is not against muslims in general.,non-rumours,126
